Index,Rolling Accuracy,Rolling Precision,Rolling Recall,Rolling F1-Score
1054,0.31,1.0,0.9925558312655087,0.9962640099626401
1055,0.31,1.0,0.9925558312655087,0.9962640099626401
1056,0.31,1.0,0.9925558312655087,0.9962640099626401
1057,0.31,1.0,0.9925558312655087,0.9962640099626401
1058,0.31,1.0,0.9925558312655087,0.9962640099626401
1059,0.31,1.0,0.9925558312655087,0.9962640099626401
1060,0.31,1.0,0.9925558312655087,0.9962640099626401
1061,0.31,1.0,0.9925558312655087,0.9962640099626401
1062,0.32,1.0,0.9925742574257426,0.9962732919254659
1063,0.32,1.0,0.9925742574257426,0.9962732919254659
1064,0.33,1.0,0.9925925925925926,0.9962825278810409
1065,0.33,1.0,0.9925925925925926,0.9962825278810409
1066,0.34,1.0,0.9926108374384236,0.9962917181705809
1067,0.34,1.0,0.9926108374384236,0.9962917181705809
1068,0.35,1.0,0.9926289926289926,0.9963008631319359
1069,0.35,1.0,0.9926289926289926,0.9963008631319359
1070,0.36,1.0,0.9926470588235294,0.996309963099631
1071,0.36,1.0,0.9926470588235294,0.996309963099631
1072,0.36,1.0,0.9926650366748166,0.996319018404908
1073,0.36,1.0,0.9926650366748166,0.996319018404908
1074,0.36,1.0,0.9926829268292683,0.996328029375765
1075,0.36,1.0,0.9926829268292683,0.996328029375765
1076,0.36,1.0,0.9927007299270073,0.9963369963369964
1077,0.36,1.0,0.9927007299270073,0.9963369963369964
1078,0.36,1.0,0.9927184466019418,0.9963459196102314
1079,0.36,1.0,0.9927184466019418,0.9963459196102314
1080,0.36,1.0,0.9927360774818402,0.9963547995139733
1081,0.36,1.0,0.9927360774818402,0.9963547995139733
1082,0.36,1.0,0.9927536231884058,0.9963636363636363
1083,0.36,1.0,0.9927536231884058,0.9963636363636363
1084,0.36,1.0,0.9927710843373494,0.9963724304715841
1085,0.36,1.0,0.9927710843373494,0.9963724304715841
1086,0.36,1.0,0.9927884615384616,0.9963811821471653
1087,0.36,1.0,0.9927884615384616,0.9963811821471653
1088,0.36,1.0,0.9928057553956835,0.9963898916967509
1089,0.36,1.0,0.9928057553956835,0.9963898916967509
1090,0.36,1.0,0.992822966507177,0.9963985594237695
1091,0.36,1.0,0.992822966507177,0.9963985594237695
1092,0.35,1.0,0.992822966507177,0.9963985594237695
1093,0.35,1.0,0.992822966507177,0.9963985594237695
1094,0.34,1.0,0.992822966507177,0.9963985594237695
1095,0.34,1.0,0.992822966507177,0.9963985594237695
1096,0.33,1.0,0.992822966507177,0.9963985594237695
1097,0.33,1.0,0.992822966507177,0.9963985594237695
1098,0.33,1.0,0.9928400954653938,0.9964071856287425
1099,0.33,1.0,0.9928400954653938,0.9964071856287425
1100,0.33,1.0,0.9928571428571429,0.996415770609319
1101,0.33,1.0,0.9928571428571429,0.996415770609319
1102,0.33,1.0,0.9928741092636579,0.9964243146603099
1103,0.33,1.0,0.9928741092636579,0.9964243146603099
1104,0.33,1.0,0.9928909952606635,0.9964328180737217
1105,0.33,1.0,0.9928909952606635,0.9964328180737217
1106,0.33,1.0,0.9929078014184397,0.99644128113879
1107,0.33,1.0,0.9929078014184397,0.99644128113879
1108,0.33,1.0,0.9929245283018868,0.9964497041420118
1109,0.33,1.0,0.9929245283018868,0.9964497041420118
1110,0.34,1.0,0.9929411764705882,0.9964580873671782
1111,0.34,1.0,0.9929411764705882,0.9964580873671782
1112,0.35,1.0,0.9929577464788732,0.9964664310954063
1113,0.35,1.0,0.9929577464788732,0.9964664310954063
1114,0.36,1.0,0.9929742388758782,0.9964747356051704
1115,0.36,1.0,0.9929742388758782,0.9964747356051704
1116,0.37,1.0,0.9929906542056075,0.9964830011723329
1117,0.37,1.0,0.9929906542056075,0.9964830011723329
1118,0.38,1.0,0.993006993006993,0.9964912280701754
1119,0.38,1.0,0.993006993006993,0.9964912280701754
1120,0.39,1.0,0.9930232558139535,0.9964994165694282
1121,0.39,1.0,0.9930232558139535,0.9964994165694282
1122,0.4,1.0,0.9930394431554525,0.9965075669383003
1123,0.4,1.0,0.9930394431554525,0.9965075669383003
1124,0.4,1.0,0.9930555555555556,0.9965156794425087
1125,0.4,1.0,0.9930555555555556,0.9965156794425087
1126,0.4,1.0,0.9930715935334873,0.996523754345307
1127,0.4,1.0,0.9930715935334873,0.996523754345307
1128,0.4,1.0,0.9930875576036866,0.9965317919075144
1129,0.4,1.0,0.9930875576036866,0.9965317919075144
1130,0.4,1.0,0.993103448275862,0.9965397923875432
1131,0.4,1.0,0.993103448275862,0.9965397923875432
1132,0.4,1.0,0.9931192660550459,0.996547756041427
1133,0.4,1.0,0.9931192660550459,0.996547756041427
1134,0.4,1.0,0.9931350114416476,0.9965556831228473
1135,0.4,1.0,0.9931350114416476,0.9965556831228473
1136,0.4,1.0,0.9931506849315068,0.9965635738831615
1137,0.4,1.0,0.9931506849315068,0.9965635738831615
1138,0.4,1.0,0.9931662870159453,0.9965714285714286
1139,0.4,1.0,0.9931662870159453,0.9965714285714286
1140,0.4,1.0,0.9931818181818182,0.9965792474344356
1141,0.4,1.0,0.9931818181818182,0.9965792474344356
1142,0.4,1.0,0.9931972789115646,0.9965870307167235
1143,0.4,1.0,0.9931972789115646,0.9965870307167235
1144,0.4,1.0,0.9932126696832579,0.996594778660613
1145,0.4,1.0,0.9932126696832579,0.996594778660613
1146,0.4,1.0,0.9932279909706546,0.9966024915062288
1147,0.4,1.0,0.9932279909706546,0.9966024915062288
1148,0.41,1.0,0.9932432432432432,0.9966101694915255
1149,0.41,1.0,0.9932432432432432,0.9966101694915255
1150,0.42,1.0,0.9932584269662922,0.9966178128523112
1151,0.42,1.0,0.9932584269662922,0.9966178128523112
1152,0.43,1.0,0.9932735426008968,0.9966254218222722
1153,0.43,1.0,0.9932735426008968,0.9966254218222722
1154,0.44,1.0,0.9932885906040269,0.9966329966329966
1155,0.44,1.0,0.9932885906040269,0.9966329966329966
1156,0.45,1.0,0.9933035714285714,0.9966405375139977
1157,0.45,1.0,0.9933035714285714,0.9966405375139977
1158,0.46,1.0,0.9933184855233853,0.9966480446927374
1159,0.46,1.0,0.9933184855233853,0.9966480446927374
1160,0.47,1.0,0.9933333333333333,0.9966555183946488
1161,0.47,1.0,0.9933333333333333,0.9966555183946488
1162,0.47,1.0,0.9933481152993349,0.996662958843159
1163,0.47,1.0,0.9933481152993349,0.996662958843159
1164,0.47,1.0,0.9933628318584071,0.9966703662597114
1165,0.47,1.0,0.9933628318584071,0.9966703662597114
1166,0.47,1.0,0.9933774834437086,0.9966777408637874
1167,0.47,1.0,0.9933774834437086,0.9966777408637874
1168,0.47,1.0,0.9933920704845814,0.9966850828729282
1169,0.47,1.0,0.9933920704845814,0.9966850828729282
1170,0.47,1.0,0.9934065934065934,0.9966923925027563
1171,0.47,1.0,0.9934065934065934,0.9966923925027563
1172,0.47,1.0,0.993421052631579,0.9966996699669967
1173,0.47,1.0,0.993421052631579,0.9966996699669967
1174,0.47,1.0,0.9934354485776805,0.9967069154774972
1175,0.47,1.0,0.9934354485776805,0.9967069154774972
1176,0.47,1.0,0.9934497816593887,0.9967141292442497
1177,0.47,1.0,0.9934497816593887,0.9967141292442497
1178,0.47,1.0,0.9934640522875817,0.9967213114754099
1179,0.47,1.0,0.9934640522875817,0.9967213114754099
1180,0.47,1.0,0.9934782608695653,0.9967284623773174
1181,0.47,1.0,0.9934782608695653,0.9967284623773174
1182,0.47,1.0,0.9934924078091106,0.9967355821545157
1183,0.47,1.0,0.9934924078091106,0.9967355821545157
1184,0.47,1.0,0.9935064935064936,0.996742671009772
1185,0.47,1.0,0.9935064935064936,0.996742671009772
1186,0.47,1.0,0.9935205183585313,0.9967497291440953
1187,0.47,1.0,0.9935205183585313,0.9967497291440953
1188,0.47,1.0,0.9935344827586207,0.9967567567567568
1189,0.47,1.0,0.9935344827586207,0.9967567567567568
1190,0.47,1.0,0.9935483870967742,0.9967637540453075
1191,0.47,1.0,0.9935483870967742,0.9967637540453075
1192,0.48,1.0,0.9935622317596566,0.9967707212055974
1193,0.48,1.0,0.9935622317596566,0.9967707212055974
1194,0.49,1.0,0.9935760171306209,0.9967776584317938
1195,0.49,1.0,0.9935760171306209,0.9967776584317938
1196,0.5,1.0,0.9935897435897436,0.9967845659163987
1197,0.5,1.0,0.9935897435897436,0.9967845659163987
1198,0.5,1.0,0.9936034115138592,0.9967914438502674
1199,0.5,1.0,0.9936034115138592,0.9967914438502674
1200,0.5,1.0,0.9936170212765958,0.9967982924226254
1201,0.5,1.0,0.9936170212765958,0.9967982924226254
1202,0.5,1.0,0.9936305732484076,0.9968051118210862
1203,0.5,1.0,0.9936305732484076,0.9968051118210862
1204,0.5,1.0,0.9936440677966102,0.9968119022316685
1205,0.5,1.0,0.9936440677966102,0.9968119022316685
1206,0.5,1.0,0.9936575052854123,0.9968186638388123
1207,0.5,1.0,0.9936575052854123,0.9968186638388123
1208,0.5,1.0,0.9936708860759493,0.9968253968253968
1209,0.5,1.0,0.9936708860759493,0.9968253968253968
1210,0.5,1.0,0.9936842105263158,0.996832101372756
1211,0.5,1.0,0.9936842105263158,0.996832101372756
1212,0.5,1.0,0.9936974789915967,0.9968387776606955
1213,0.5,1.0,0.9936974789915967,0.9968387776606955
1214,0.5,1.0,0.9937106918238994,0.9968454258675079
1215,0.5,1.0,0.9937106918238994,0.9968454258675079
1216,0.5,1.0,0.9937238493723849,0.9968520461699895
1217,0.5,1.0,0.9937238493723849,0.9968520461699895
1218,0.5,1.0,0.9937369519832986,0.9968586387434555
1219,0.5,1.0,0.9937369519832986,0.9968586387434555
1220,0.5,1.0,0.99375,0.9968652037617555
1221,0.5,1.0,0.99375,0.9968652037617555
1222,0.5,1.0,0.9937629937629938,0.9968717413972888
1223,0.5,1.0,0.9937629937629938,0.9968717413972888
1224,0.5,1.0,0.9937759336099585,0.9968782518210197
1225,0.5,1.0,0.9937759336099585,0.9968782518210197
1226,0.5,1.0,0.9937888198757764,0.9968847352024922
1227,0.5,1.0,0.9937888198757764,0.9968847352024922
1228,0.5,1.0,0.993801652892562,0.9968911917098445
1229,0.5,1.0,0.993801652892562,0.9968911917098445
1230,0.5,1.0,0.9938144329896907,0.9968976215098242
1231,0.5,1.0,0.9938144329896907,0.9968976215098242
1232,0.5,1.0,0.9938271604938271,0.9969040247678018
1233,0.5,1.0,0.9938271604938271,0.9969040247678018
1234,0.5,1.0,0.9938398357289527,0.9969104016477858
1235,0.5,1.0,0.9938398357289527,0.9969104016477858
1236,0.5,1.0,0.9938524590163934,0.9969167523124358
1237,0.5,1.0,0.9938524590163934,0.9969167523124358
1238,0.5,1.0,0.9938650306748467,0.9969230769230769
1239,0.5,1.0,0.9938650306748467,0.9969230769230769
1240,0.5,1.0,0.9938775510204082,0.9969293756397134
1241,0.5,1.0,0.9938775510204082,0.9969293756397134
1242,0.5,1.0,0.9938900203665988,0.9969356486210419
1243,0.5,1.0,0.9938900203665988,0.9969356486210419
1244,0.5,1.0,0.9939024390243902,0.9969418960244648
1245,0.5,1.0,0.9939024390243902,0.9969418960244648
1246,0.5,1.0,0.9939148073022313,0.9969481180061037
1247,0.5,1.0,0.9939148073022313,0.9969481180061037
1248,0.5,1.0,0.9939271255060729,0.9969543147208122
1249,0.5,1.0,0.9939271255060729,0.9969543147208122
1250,0.5,1.0,0.9939393939393939,0.9969604863221885
1251,0.5,1.0,0.9939393939393939,0.9969604863221885
1252,0.5,1.0,0.9939516129032258,0.9969666329625885
1253,0.5,1.0,0.9939516129032258,0.9969666329625885
1254,0.5,1.0,0.993963782696177,0.9969727547931383
1255,0.5,1.0,0.993963782696177,0.9969727547931383
1256,0.5,1.0,0.9939759036144579,0.9969788519637462
1257,0.5,1.0,0.9939759036144579,0.9969788519637462
1258,0.5,1.0,0.9939879759519038,0.9969849246231156
1259,0.5,1.0,0.9939879759519038,0.9969849246231156
1260,0.5,1.0,0.994,0.9969909729187563
1261,0.5,1.0,0.994,0.9969909729187563
1262,0.5,1.0,0.9940119760479041,0.996996996996997
1263,0.5,1.0,0.9940119760479041,0.996996996996997
1264,0.5,1.0,0.9940239043824701,0.997002997002997
1265,0.5,1.0,0.9940239043824701,0.997002997002997
1266,0.5,1.0,0.9940357852882704,0.9970089730807578
1267,0.5,1.0,0.9940357852882704,0.9970089730807578
1268,0.5,1.0,0.9940476190476191,0.9970149253731343
1269,0.5,1.0,0.9940476190476191,0.9970149253731343
1270,0.5,1.0,0.994059405940594,0.997020854021847
1271,0.5,1.0,0.994059405940594,0.997020854021847
1272,0.5,1.0,0.9940711462450593,0.9970267591674926
1273,0.5,1.0,0.9940711462450593,0.9970267591674926
1274,0.5,1.0,0.9940828402366864,0.9970326409495549
1275,0.5,1.0,0.9940828402366864,0.9970326409495549
1276,0.5,1.0,0.9940944881889764,0.9970384995064165
1277,0.5,1.0,0.9940944881889764,0.9970384995064165
1278,0.5,1.0,0.9941060903732809,0.9970443349753695
1279,0.5,1.0,0.9941060903732809,0.9970443349753695
1280,0.5,1.0,0.9941176470588236,0.9970501474926253
1281,0.5,1.0,0.9941176470588236,0.9970501474926253
1282,0.5,1.0,0.9941291585127201,0.9970559371933267
1283,0.5,1.0,0.9941291585127201,0.9970559371933267
1284,0.5,1.0,0.994140625,0.9970617042115573
1285,0.5,1.0,0.994140625,0.9970617042115573
1286,0.5,1.0,0.9941520467836257,0.9970674486803519
1287,0.5,1.0,0.9941520467836257,0.9970674486803519
1288,0.5,1.0,0.9941634241245136,0.9970731707317073
1289,0.5,1.0,0.9941634241245136,0.9970731707317073
1290,0.5,1.0,0.9941747572815534,0.997078870496592
1291,0.5,1.0,0.9941747572815534,0.997078870496592
1292,0.5,1.0,0.9941860465116279,0.9970845481049563
1293,0.5,1.0,0.9941860465116279,0.9970845481049563
1294,0.5,1.0,0.9941972920696325,0.997090203685742
1295,0.5,1.0,0.9941972920696325,0.997090203685742
1296,0.5,1.0,0.9942084942084942,0.9970958373668926
1297,0.5,1.0,0.9942084942084942,0.9970958373668926
1298,0.5,1.0,0.9942196531791907,0.9971014492753624
1299,0.5,1.0,0.9942196531791907,0.9971014492753624
1300,0.5,1.0,0.9942307692307693,0.9971070395371263
1301,0.5,1.0,0.9942307692307693,0.9971070395371263
1302,0.5,1.0,0.9942418426103646,0.9971126082771896
1303,0.5,1.0,0.9942418426103646,0.9971126082771896
1304,0.5,1.0,0.9942528735632183,0.9971181556195965
1305,0.5,1.0,0.9942528735632183,0.9971181556195965
1306,0.5,1.0,0.994263862332696,0.99712368168744
1307,0.5,1.0,0.994263862332696,0.99712368168744
1308,0.5,1.0,0.9942748091603053,0.9971291866028709
1309,0.5,1.0,0.9942748091603053,0.9971291866028709
1310,0.5,1.0,0.9942857142857143,0.997134670487106
1311,0.5,1.0,0.9942857142857143,0.997134670487106
1312,0.5,1.0,0.9942965779467681,0.9971401334604385
1313,0.5,1.0,0.9942965779467681,0.9971401334604385
1314,0.5,1.0,0.9943074003795066,0.9971455756422455
1315,0.5,1.0,0.9943074003795066,0.9971455756422455
1316,0.5,1.0,0.9943181818181818,0.9971509971509972
1317,0.5,1.0,0.9943181818181818,0.9971509971509972
1318,0.5,1.0,0.994328922495274,0.9971563981042654
1319,0.5,1.0,0.994328922495274,0.9971563981042654
1320,0.5,1.0,0.9943396226415094,0.9971617786187322
1321,0.5,1.0,0.9943396226415094,0.9971617786187322
1322,0.5,1.0,0.9943502824858758,0.9971671388101983
1323,0.5,1.0,0.9943502824858758,0.9971671388101983
1324,0.5,1.0,0.9943609022556391,0.9971724787935909
1325,0.5,1.0,0.9943609022556391,0.9971724787935909
1326,0.5,1.0,0.9943714821763602,0.9971777986829727
1327,0.5,1.0,0.9943714821763602,0.9971777986829727
1328,0.5,1.0,0.9943820224719101,0.9971830985915493
1329,0.5,1.0,0.9943820224719101,0.9971830985915493
1330,0.5,1.0,0.994392523364486,0.9971883786316776
1331,0.5,1.0,0.994392523364486,0.9971883786316776
1332,0.5,1.0,0.9944029850746269,0.9971936389148737
1333,0.5,1.0,0.9944029850746269,0.9971936389148737
1334,0.5,1.0,0.994413407821229,0.9971988795518207
1335,0.5,1.0,0.994413407821229,0.9971988795518207
1336,0.5,1.0,0.9944237918215614,0.9972041006523765
1337,0.5,1.0,0.9944237918215614,0.9972041006523765
1338,0.5,1.0,0.9944341372912802,0.9972093023255814
1339,0.5,1.0,0.9944341372912802,0.9972093023255814
1340,0.5,1.0,0.9944444444444445,0.9972144846796658
1341,0.5,1.0,0.9944444444444445,0.9972144846796658
1342,0.5,1.0,0.9944547134935305,0.9972196478220574
1343,0.5,1.0,0.9944547134935305,0.9972196478220574
1344,0.5,1.0,0.9944649446494465,0.9972247918593895
1345,0.5,1.0,0.9944649446494465,0.9972247918593895
1346,0.5,1.0,0.994475138121547,0.997229916897507
1347,0.5,1.0,0.994475138121547,0.997229916897507
1348,0.5,1.0,0.9944852941176471,0.9972350230414746
1349,0.5,1.0,0.9944852941176471,0.9972350230414746
1350,0.5,1.0,0.9944954128440368,0.9972401103955841
1351,0.5,1.0,0.9944954128440368,0.9972401103955841
1352,0.5,1.0,0.9945054945054945,0.9972451790633609
1353,0.5,1.0,0.9945054945054945,0.9972451790633609
1354,0.5,1.0,0.9945155393053017,0.997250229147571
1355,0.5,1.0,0.9945155393053017,0.997250229147571
1356,0.5,1.0,0.9945255474452555,0.9972552607502287
1357,0.5,1.0,0.9945255474452555,0.9972552607502287
1358,0.49,1.0,0.9945255474452555,0.9972552607502287
1359,0.49,1.0,0.9945255474452555,0.9972552607502287
1360,0.48,1.0,0.9945255474452555,0.9972552607502287
1361,0.48,1.0,0.9945255474452555,0.9972552607502287
1362,0.47,1.0,0.9945255474452555,0.9972552607502287
1363,0.47,1.0,0.9945255474452555,0.9972552607502287
1364,0.46,1.0,0.9945255474452555,0.9972552607502287
1365,0.46,1.0,0.9945255474452555,0.9972552607502287
1366,0.45,1.0,0.9945255474452555,0.9972552607502287
1367,0.45,1.0,0.9945255474452555,0.9972552607502287
1368,0.44,1.0,0.9945255474452555,0.9972552607502287
1369,0.44,1.0,0.9945255474452555,0.9972552607502287
1370,0.43,1.0,0.9945255474452555,0.9972552607502287
1371,0.43,1.0,0.9945255474452555,0.9972552607502287
1372,0.42,1.0,0.9945255474452555,0.9972552607502287
1373,0.42,1.0,0.9945255474452555,0.9972552607502287
1374,0.42,1.0,0.994535519125683,0.9972602739726028
1375,0.42,1.0,0.994535519125683,0.9972602739726028
1376,0.42,1.0,0.9945454545454545,0.9972652689152234
1377,0.42,1.0,0.9945454545454545,0.9972652689152234
1378,0.42,1.0,0.9945553539019963,0.997270245677889
1379,0.42,1.0,0.9945553539019963,0.997270245677889
1380,0.42,1.0,0.9945652173913043,0.997275204359673
1381,0.42,1.0,0.9945652173913043,0.997275204359673
1382,0.42,1.0,0.9945750452079566,0.9972801450589301
1383,0.42,1.0,0.9945750452079566,0.9972801450589301
1384,0.42,1.0,0.9945848375451264,0.9972850678733032
1385,0.42,1.0,0.9945848375451264,0.9972850678733032
1386,0.42,1.0,0.9945945945945946,0.997289972899729
1387,0.42,1.0,0.9945945945945946,0.997289972899729
1388,0.42,1.0,0.9946043165467626,0.9972948602344455
1389,0.42,1.0,0.9946043165467626,0.9972948602344455
1390,0.42,1.0,0.9946140035906643,0.9972997299729973
1391,0.42,1.0,0.9946140035906643,0.9972997299729973
1392,0.42,1.0,0.9946236559139785,0.9973045822102425
1393,0.42,1.0,0.9946236559139785,0.9973045822102425
1394,0.42,1.0,0.9946332737030411,0.9973094170403587
1395,0.42,1.0,0.9946332737030411,0.9973094170403587
1396,0.42,1.0,0.9946428571428572,0.9973142345568488
1397,0.42,1.0,0.9946428571428572,0.9973142345568488
1398,0.42,1.0,0.9946524064171123,0.9973190348525469
1399,0.42,1.0,0.9946524064171123,0.9973190348525469
1400,0.42,1.0,0.994661921708185,0.9973238180196253
1401,0.42,1.0,0.994661921708185,0.9973238180196253
1402,0.42,1.0,0.9946714031971581,0.9973285841495992
1403,0.42,1.0,0.9946714031971581,0.9973285841495992
1404,0.42,1.0,0.9946808510638298,0.9973333333333333
1405,0.42,1.0,0.9946808510638298,0.9973333333333333
1406,0.42,1.0,0.9946902654867257,0.997338065661047
1407,0.42,1.0,0.9946902654867257,0.997338065661047
1408,0.42,1.0,0.9946996466431095,0.9973427812223207
1409,0.42,1.0,0.9946996466431095,0.9973427812223207
1410,0.42,1.0,0.9947089947089947,0.9973474801061007
1411,0.42,1.0,0.9947089947089947,0.9973474801061007
1412,0.42,1.0,0.9947183098591549,0.9973521624007061
1413,0.42,1.0,0.9947183098591549,0.9973521624007061
1414,0.42,1.0,0.9947275922671354,0.9973568281938326
1415,0.42,1.0,0.9947275922671354,0.9973568281938326
1416,0.42,1.0,0.9947368421052631,0.9973614775725593
1417,0.42,1.0,0.9947368421052631,0.9973614775725593
1418,0.42,1.0,0.9947460595446584,0.9973661106233538
1419,0.42,1.0,0.9947460595446584,0.9973661106233538
1420,0.42,1.0,0.9947552447552448,0.9973707274320771
1421,0.42,1.0,0.9947552447552448,0.9973707274320771
1422,0.42,1.0,0.9947643979057592,0.9973753280839895
1423,0.42,1.0,0.9947643979057592,0.9973753280839895
1424,0.42,1.0,0.9947735191637631,0.9973799126637555
1425,0.42,1.0,0.9947735191637631,0.9973799126637555
1426,0.42,1.0,0.9947826086956522,0.997384481255449
1427,0.42,1.0,0.9947826086956522,0.997384481255449
1428,0.42,1.0,0.9947916666666666,0.9973890339425587
1429,0.42,1.0,0.9947916666666666,0.9973890339425587
1430,0.42,1.0,0.9948006932409013,0.9973935708079931
1431,0.42,1.0,0.9948006932409013,0.9973935708079931
1432,0.42,1.0,0.9948096885813149,0.997398091934085
1433,0.42,1.0,0.9948096885813149,0.997398091934085
1434,0.42,1.0,0.9948186528497409,0.9974025974025974
1435,0.42,1.0,0.9948186528497409,0.9974025974025974
1436,0.42,1.0,0.9948275862068966,0.9974070872947277
1437,0.42,1.0,0.9948275862068966,0.9974070872947277
1438,0.42,1.0,0.9948364888123924,0.997411561691113
1439,0.42,1.0,0.9948364888123924,0.997411561691113
1440,0.42,1.0,0.9948453608247423,0.9974160206718347
1441,0.42,1.0,0.9948453608247423,0.9974160206718347
1442,0.42,1.0,0.9948542024013722,0.9974204643164231
1443,0.42,1.0,0.9948542024013722,0.9974204643164231
1444,0.42,1.0,0.9948630136986302,0.9974248927038627
1445,0.42,1.0,0.9948630136986302,0.9974248927038627
1446,0.42,1.0,0.9948717948717949,0.9974293059125964
1447,0.42,1.0,0.9948717948717949,0.9974293059125964
1448,0.42,1.0,0.9948805460750854,0.9974337040205303
1449,0.42,1.0,0.9948805460750854,0.9974337040205303
1450,0.42,1.0,0.9948892674616695,0.9974380871050385
1451,0.42,1.0,0.9948892674616695,0.9974380871050385
1452,0.42,1.0,0.9948979591836735,0.9974424552429667
1453,0.42,1.0,0.9948979591836735,0.9974424552429667
1454,0.42,1.0,0.9949066213921901,0.9974468085106383
1455,0.42,1.0,0.9949066213921901,0.9974468085106383
1456,0.42,1.0,0.9949152542372881,0.9974511469838573
1457,0.42,1.0,0.9949152542372881,0.9974511469838573
1458,0.43,1.0,0.9949238578680203,0.9974554707379135
1459,0.43,1.0,0.9949238578680203,0.9974554707379135
1460,0.44,1.0,0.9949324324324325,0.9974597798475868
1461,0.44,1.0,0.9949324324324325,0.9974597798475868
1462,0.45,1.0,0.9949409780775716,0.9974640743871513
1463,0.45,1.0,0.9949409780775716,0.9974640743871513
1464,0.46,1.0,0.9949494949494949,0.9974683544303797
1465,0.46,1.0,0.9949494949494949,0.9974683544303797
1466,0.47,1.0,0.9949579831932773,0.9974726200505476
1467,0.47,1.0,0.9949579831932773,0.9974726200505476
1468,0.48,1.0,0.9949664429530202,0.9974768713204374
1469,0.48,1.0,0.9949664429530202,0.9974768713204374
1470,0.49,1.0,0.9949748743718593,0.9974811083123426
1471,0.49,1.0,0.9949748743718593,0.9974811083123426
1472,0.5,1.0,0.9949832775919732,0.9974853310980721
1473,0.5,1.0,0.9949832775919732,0.9974853310980721
1474,0.5,1.0,0.994991652754591,0.9974895397489539
1475,0.5,1.0,0.994991652754591,0.9974895397489539
1476,0.5,1.0,0.995,0.9974937343358395
1477,0.5,1.0,0.995,0.9974937343358395
1478,0.5,1.0,0.9950083194675541,0.9974979149291076
1479,0.5,1.0,0.9950083194675541,0.9974979149291076
1480,0.5,1.0,0.9950166112956811,0.9975020815986678
1481,0.5,1.0,0.9950166112956811,0.9975020815986678
1482,0.5,1.0,0.9950248756218906,0.9975062344139651
1483,0.5,1.0,0.9950248756218906,0.9975062344139651
1484,0.5,1.0,0.9950331125827815,0.9975103734439834
1485,0.5,1.0,0.9950331125827815,0.9975103734439834
1486,0.5,1.0,0.9950413223140496,0.9975144987572494
1487,0.5,1.0,0.9950413223140496,0.9975144987572494
1488,0.5,1.0,0.995049504950495,0.9975186104218362
1489,0.5,1.0,0.995049504950495,0.9975186104218362
1490,0.5,1.0,0.9950576606260296,0.9975227085053675
1491,0.5,1.0,0.9950576606260296,0.9975227085053675
1492,0.5,1.0,0.9950657894736842,0.9975267930750206
1493,0.5,1.0,0.9950657894736842,0.9975267930750206
1494,0.5,1.0,0.9950738916256158,0.9975308641975309
1495,0.5,1.0,0.9950738916256158,0.9975308641975309
1496,0.5,1.0,0.9950819672131147,0.9975349219391948
1497,0.5,1.0,0.9950819672131147,0.9975349219391948
1498,0.5,1.0,0.9950900163666121,0.9975389663658737
1499,0.5,1.0,0.9950900163666121,0.9975389663658737
1500,0.5,1.0,0.9950980392156863,0.9975429975429976
1501,0.5,1.0,0.9950980392156863,0.9975429975429976
1502,0.5,1.0,0.9951060358890701,0.9975470155355682
1503,0.5,1.0,0.9951060358890701,0.9975470155355682
1504,0.5,1.0,0.995114006514658,0.9975510204081632
1505,0.5,1.0,0.995114006514658,0.9975510204081632
1506,0.5,1.0,0.9951219512195122,0.9975550122249389
1507,0.5,1.0,0.9951219512195122,0.9975550122249389
1508,0.5,1.0,0.9951298701298701,0.9975589910496339
1509,0.5,1.0,0.9951298701298701,0.9975589910496339
1510,0.5,1.0,0.9951377633711507,0.9975629569455727
1511,0.5,1.0,0.9951377633711507,0.9975629569455727
1512,0.5,1.0,0.9951456310679612,0.9975669099756691
1513,0.5,1.0,0.9951456310679612,0.9975669099756691
1514,0.5,1.0,0.9951534733441034,0.9975708502024292
1515,0.5,1.0,0.9951534733441034,0.9975708502024292
1516,0.5,1.0,0.9951612903225806,0.9975747776879548
1517,0.5,1.0,0.9951612903225806,0.9975747776879548
1518,0.5,1.0,0.9951690821256038,0.9975786924939467
1519,0.5,1.0,0.9951690821256038,0.9975786924939467
1520,0.5,1.0,0.9951768488745981,0.9975825946817083
1521,0.5,1.0,0.9951768488745981,0.9975825946817083
1522,0.5,1.0,0.9951845906902087,0.997586484312148
1523,0.5,1.0,0.9951845906902087,0.997586484312148
1524,0.5,1.0,0.9951923076923077,0.9975903614457832
1525,0.5,1.0,0.9951923076923077,0.9975903614457832
1526,0.5,1.0,0.9952,0.9975942261427426
1527,0.5,1.0,0.9952,0.9975942261427426
1528,0.5,1.0,0.9952076677316294,0.9975980784627703
1529,0.5,1.0,0.9952076677316294,0.9975980784627703
1530,0.5,1.0,0.9952153110047847,0.9976019184652278
1531,0.5,1.0,0.9952153110047847,0.9976019184652278
1532,0.5,1.0,0.9952229299363057,0.9976057462090981
1533,0.5,1.0,0.9952229299363057,0.9976057462090981
1534,0.5,1.0,0.9952305246422893,0.9976095617529881
1535,0.5,1.0,0.9952305246422893,0.9976095617529881
1536,0.5,1.0,0.9952380952380953,0.9976133651551312
1537,0.5,1.0,0.9952380952380953,0.9976133651551312
1538,0.5,1.0,0.9952456418383518,0.9976171564733916
1539,0.5,1.0,0.9952456418383518,0.9976171564733916
